Customer Name,Customer State,Product Name,Total Quantity Bought,Unit,Total Value (INR),Total Purchases (Invoices)
M/s M.S PLASTIC(Murshidabad New),West Bengal,PET PREFORMS(36 MM 55 GM O GREEN),2450.0,kgs,375100.0,7
M/s M.S PLASTIC(Murshidabad New),West Bengal,PET PREFORMS(29 MM 50 GM PINK),2640.0,kgs,364770.0,6
M/s M.S PLASTIC(Murshidabad New),West Bengal,PET PREFORMS(29 MM 50 GM R BLUE),2640.0,kgs,364770.0,6
M/s M.S PLASTIC(Murshidabad New),West Bengal,PET PREFORMS(29 MM 50 GM GREEN),2640.0,kgs,364770.0,6
M/s M.S PLASTIC(Murshidabad New),West Bengal,PET PREFORM (29MM 44GM RED),2235.0,kgs,362527.5,3
M/s M.S PLASTIC(Murshidabad New),West Bengal,PET PREFORMS(29 MM 44 GM T BLUE),2190.0,kgs,355237.5,3
M/s M.S PLASTIC(Murshidabad New),West Bengal,PET PREFORMS(29 MM  44 GM M GREEN),2040.0,kgs,331147.5,3
M/s M.S PLASTIC(Murshidabad New),West Bengal,PET PREFORMS(36 MM 55 GM PINK),2540.0,kgs,321590.0,5
M/s M.S PLASTIC(Murshidabad New),West Bengal,PET PREFORMS(29 MM 40 GM PINK),1904.0,kgs,258678.0,7
M/s M.S PLASTIC(Murshidabad New),West Bengal,PET PREFORMS(29 MM 40 GM R BLUE),1904.0,kgs,258678.0,7
M/s M.S PLASTIC(Murshidabad New),West Bengal,PET PREFORMS(29MM 40 GM GREEN),1904.0,kgs,258678.0,7
M/s M.S PLASTIC(Murshidabad New),West Bengal,PET PREFORM(28MM 21GM PCO R BLUE),1575.0,kgs,197475.0,6
M/s M.S PLASTIC(Murshidabad New),West Bengal,PET PREFORMS (28 mm 21GM PCO PINK),1575.0,kgs,197475.0,6
M/s M.S PLASTIC(Murshidabad New),West Bengal,PET PREFORM (28 mm 21 GM PCO GREEN),1575.0,kgs,197475.0,6
M/s M.S PLASTIC(Murshidabad New),West Bengal,Cap O Green New (36 MM),72000.0,pcs,158400.0,5
M/s M.S PLASTIC(Murshidabad New),West Bengal,Cap Pink (36 MM),46800.0,pcs,102960.0,4
M/s M.S PLASTIC(Murshidabad New),West Bengal,PET PREFORMS(36 MM 55 GM BLACK),800.0,kgs,101200.0,2
M/s M.S PLASTIC(Murshidabad New),West Bengal,PET PREFORMS(29 MM 50 GM RED),615.0,kgs,98940.0,2
M/s M.S PLASTIC(Murshidabad New),West Bengal,PET PREFORMS(29 MM 50 GM T BLUE),615.0,kgs,98940.0,2
M/s M.S PLASTIC(Murshidabad New),West Bengal,PET PREFORMS(29 MM 50 GM O/M GREEN),615.0,kgs,98940.0,2
M/s M.S PLASTIC(Murshidabad New),West Bengal,CAP RED (36 MM),39600.0,pcs,87120.0,1
M/s M.S PLASTIC(Murshidabad New),West Bengal,Cap T. Blue (36MM),24000.0,pcs,52800.0,3
M/s M.S PLASTIC(Murshidabad New),West Bengal,CAP BLACK (36 MM),14400.0,pcs,31680.0,1
M/s Rai Enterprise,West Bengal,PET PREFORMS(28 MM 26 GM STAR),390.0,kgs,43923.0,2
M/s Rai Enterprise,West Bengal,Pet Preforms (28mm 10.5 Gm Pco CSD Green),150.0,kgs,18217.5,1
M/s Rai Enterprise,West Bengal,PET PREFORMS (28MM 21GM STAR),100.0,kgs,11020.0,1
M/s Rai Enterprise,West Bengal,Pet Preforms (28mm 22 Gm Pco CSD),60.0,kgs,6987.0,1
M/s Reliance Polypet,West Bengal,PET PREFORMS(120 MM 75 GM JAR),11140.0,kgs,1347690.0,5
M/s Reliance Polypet,West Bengal,PET PREFORMS(28 MM 18.5 GM STAR),9570.0,kgs,1058370.0,5
M/s Reliance Polypet,West Bengal,PET PREFORMS (28MM 8.6 Gm Star ),7050.0,kgs,792444.0,4
M/s Reliance Polypet,West Bengal,PET PREFORMS(28MM 12.5 GM Star),5040.0,kgs,561126.0,3
M/s Reliance Polypet,West Bengal,PET PREFORMS(120 MM 70 GM JAR),3500.0,kgs,415200.0,2
M/s Reliance Polypet,West Bengal,PET PREFORMS(28 MM 17.5 GM STAR),2010.0,kgs,228135.0,1
M/s Reliance Polypet,West Bengal,PET PREFORMS(28MM 18.5 GM PCO),1020.0,kgs,119544.0,1
M/s Reliance Polypet,West Bengal,PET PREFORMS(28 MM 19 GM STAR),1020.0,kgs,118524.0,1
M/s Reliance Polypet,West Bengal,PET PREFORMS 48 MM 63 GM STAR,333.0,kgs,39294.0,1
M/s Susajal Food and Beverages,West Bengal,PET PREFORM (28MM 11.6 GM STAR),2700.0,kgs,381225.0,11
M/s Susajal Food and Beverages,West Bengal,PET PREFORMS(28 MM 17.5 GM STAR),420.0,kgs,59535.0,6
M/s Susajal Food and Beverages,West Bengal,PET PREFORMS (28MM 9.4 GM STAR),300.0,kgs,39840.0,6
M/s Susajal Food and Beverages,West Bengal,PET PREFORMS(28 MM 31 GM ) STAR,200.0,kgs,27562.5,5
M/s Susajal Food and Beverages,West Bengal,PET PREFORMS(28MM 12.5 GM Star),30.0,kgs,3210.0,1
M/s Susajal Food and Beverages,West Bengal,PET PREFORMS(28 MM 18.5 GM STAR),30.0,kgs,3210.0,1
M/s Susajal Food and Beverages,West Bengal,PLASTIC CAPS DELUX  HANDLE(SMALL),9000.0,pcs,2580.0,2
M/s. M S PLAST,West Bengal,PET PREFORMS(28MM 16GM PCO),420.0,kgs,48090.0,2
M/s. M S PLAST,West Bengal,PET PREFORMS (28MM 21GM STAR),205.0,kgs,23755.0,2
M/s. M S PLAST,West Bengal,PET PREFORM 28MM 13.5 GM PCO,180.0,kgs,20880.0,1
M/s. M S PLAST,West Bengal,PET PREFORMS(28 MM 18.5 GM STAR),150.0,kgs,16950.0,1
M/s. M S PLAST,West Bengal,PET PREFORMS(28 MM 33 GM STAR),5.0,kgs,555.0,1
MAA BEVERAGES ENTERPRISE PVT LTD.,West Bengal,Pet Preforms (28mm 10.5 Gm Pco CSD Green),3025.0,kgs,463825.0,5
MAA BEVERAGES ENTERPRISE PVT LTD.,West Bengal,Pet Preform(28 mm 10.5 Gm Pco CSD),2130.0,kgs,322200.0,5
MAA BEVERAGES ENTERPRISE PVT LTD.,West Bengal,1881 CSD CAPS,215000.0,pcs,120200.0,6
MAA BEVERAGES ENTERPRISE PVT LTD.,West Bengal,PET PREFORMS (26/22 MM 7.1 GM STAR ),390.0,kgs,59460.0,2
MAA BEVERAGES ENTERPRISE PVT LTD.,West Bengal,22/26 MM WATER CAP,66000.0,pcs,19800.0,1
MAA BEVERAGES ENTERPRISE PVT LTD.,West Bengal,PET PREFORMS (28MM 8.6 Gm Star ),120.0,kgs,17460.0,1
MAA BIMALA ENTERPRISE,West Bengal,PET PREFORM(28 MM 24.5 GM PCO) PINK,50.0,kgs,6000.0,1
MAA BIMALA ENTERPRISE,West Bengal,PET PREFORM(28 MM 24.5 GM PCO )GREEN,50.0,kgs,6000.0,1
MAA BIMALA ENTERPRISE,West Bengal,PET PREFORM(28 MM 24.5 GM PCO)ORANGE,50.0,kgs,6000.0,1
MAA BIMALA ENTERPRISE,West Bengal,PET PREFORM(28MM 24.5 GM PCO)R.BLUE,50.0,kgs,6000.0,1
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(38 MM 9 GM JAR),34200.0,kgs,4337803.75,155
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(53 MM 15 GM JAR),31220.0,kgs,3962826.0,102
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(38 MM 7 GM JAR),30740.0,kgs,3890019.0,150
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(83 MM 33 GM JAR),22288.5,kgs,2798118.0,115
MAA BIRAJA PACKAGING,West Bengal,PET PREFORM(53MM13GM JAR),18300.0,kgs,2324889.0,121
MAA BIRAJA PACKAGING,West Bengal,PET PREFORM(83MM 40GM JAR),10862.3,kgs,1354654.0,55
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(53 MM 28GM JAR),8400.0,kgs,1061705.0,52
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(83 MM 30GM JAR),7540.0,kgs,950026.0,56
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(53 MM 24GM JAR),7060.0,kgs,889849.0,43
MAA BIRAJA PACKAGING,West Bengal,PET PREFORM (28MM 11.6 GM STAR),6360.0,kgs,751230.0,22
MAA BIRAJA PACKAGING,West Bengal,PET PREFORM(83 MM 47 GM JAR),5875.0,kgs,745722.5,52
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(28 MM 13.2 GM STAR),5220.0,kgs,591750.0,24
MAA BIRAJA PACKAGING,West Bengal,PET PREFORM (63MM 18 GM JAR),4300.0,kgs,536610.0,30
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(120 MM 102 GM JAR),3900.0,kgs,499717.0,36
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS (28MM 8.6 Gm Star ),3780.0,kgs,440224.5,21
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS (28MM 21GM STAR),3475.0,kgs,397010.0,20
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(28 MM 24.5 GM PCO),3210.0,kgs,370599.0,23
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(120 MM 85 GM JAR),2660.0,kgs,338740.0,27
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(53 MM 17 GM JAR),2375.0,kgs,300605.0,18
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(28MM 12.5 GM Star),1980.0,kgs,229737.0,15
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS (28MM 9.4 GM STAR),1680.0,kgs,204435.0,11
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(28 MM 18.5 GM STAR),1290.0,kgs,146226.0,9
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(28MM 16GM PCO),1200.0,kgs,141253.5,16
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(96 MM 50 GM JAR),975.0,kgs,120560.0,7
MAA BIRAJA PACKAGING,West Bengal,PET PREFORM (38MM 5.5 GM JAR),900.0,kgs,108288.0,6
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(83 MM 51 GM JAR),600.0,kgs,75900.0,6
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(120 MM 95 GM JAR),600.0,kgs,75230.0,6
MAA BIRAJA PACKAGING,West Bengal,PET PREFORM 38MM 25GM NATURAL,580.0,kgs,73910.0,6
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(28MM 18.5 GM PCO),600.0,kgs,69375.0,3
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(25MM 10.5 GM ROPP),510.0,kgs,58002.0,3
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(25 MM 16 GM ROPP),450.0,kgs,50130.0,2
MAA BIRAJA PACKAGING,West Bengal,PET PREFORM(83MM 43GM JAR),200.0,kgs,24800.0,2
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(28 MM 19 GM STAR),150.0,kgs,17670.0,2
MAA BIRAJA PACKAGING,West Bengal,PET PREFORMS(28 MM 17.5 GM STAR),120.0,kgs,13560.0,1
MAA BIRAJA PLASTIC,West Bengal,PET PREFORMS(38 MM 9 GM JAR),2400.0,kgs,303750.0,5
MAA BIRAJA PLASTIC,West Bengal,PET PREFORMS(38 MM 7 GM JAR),2300.0,kgs,291650.0,5
MAA BIRAJA PLASTIC,West Bengal,PET PREFORM (38MM 5.5 GM JAR),1224.0,kgs,157545.0,4
MAA CHANDI ENTERPRISE,West Bengal,PET PREFORMS(28MM 12.5 GM Star),5970.0,kgs,656130.0,5
MAA CHANDI ENTERPRISE,West Bengal,PET PREFORMS(28 MM 31 GM ) STAR,1225.0,kgs,134175.0,4
MAA CHANDI ENTERPRISE,West Bengal,PET PREFORMS(28 MM 18.5 GM STAR),1170.0,kgs,129300.0,3
MAA CHANDI ENTERPRISE,West Bengal,PET PREFORMS(28 MM 19 GM STAR),300.0,kgs,32850.0,1
MAA ENTERPRISE,West Bengal,Pet Preform(28 mm 10.5 Gm Pco CSD),1350.0,kgs,154920.0,5
MAA ENTERPRISE,West Bengal,PET PREFORMS(28 MM 11.5 GM PCO CSD),600.0,kgs,66600.0,4
MAA ENTERPRISE,West Bengal,PET PREFORMS (48 MM 63 GM STAR),351.0,kgs,39186.0,4
MAA ENTERPRISE,West Bengal,PET PREFORMS (28MM 8.6 Gm Star ),330.0,kgs,37290.0,4
MAA ENTERPRISE,West Bengal,PET PREFORMS(28 MM 24.5 GM PCO),270.0,kgs,29955.0,3
MAA ENTERPRISE,West Bengal,1881 CSD CAPS,45000.0,pcs,18000.0,9
MAA ENTERPRISE,West Bengal,PET PREFORMS(28MM 18.5 GM PCO),150.0,kgs,16740.0,3
MAA ENTERPRISE,West Bengal,PET PREFORMS(28MM 12.5 GM Star),120.0,kgs,12840.0,1
MAA ENTERPRISE,West Bengal,PET PREFORMS(38 MM 7 GM JAR),60.0,kgs,7140.0,1
MAA ENTERPRISE,West Bengal,PET PREFORMS(83 MM 30GM JAR),60.0,kgs,7080.0,1
MAA ENTERPRISE,West Bengal,PET PREFORMS(28 MM 11.5 GM PCO CSD GREEN),50.0,kgs,5850.0,1
MAA ENTERPRISE,West Bengal,PET PREFORMS(38 MM 9 GM JAR),25.0,kgs,2975.0,1
MAA ENTERPRISE,West Bengal,Pet Preforms (28mm 10.5 Gm Pco CSD Green),25.0,kgs,2825.0,1
MAA LAXMI PLASTIC INDUSTRY,West Bengal,PET PREFORMS(28MM 12.5 GM Star),2130.0,kgs,247200.0,6
MAA LAXMI PLASTIC INDUSTRY,West Bengal,PET PREFORMS(28 MM 33 GM STAR),625.0,kgs,73012.5,6
MAA LAXMI PLASTIC INDUSTRY,West Bengal,PET PREFORMS (28MM 8.6 Gm Star ),180.0,kgs,20400.0,2
MAA LAXMI PLASTIC INDUSTRY,West Bengal,PET PREFORMS(28 MM 18.5 GM STAR),120.0,kgs,13860.0,1
MAA LAXMI PLASTIC INDUSTRY,West Bengal,PET PREFORMS (28MM 9.4 GM STAR),30.0,kgs,3360.0,1
MAA SHANTI DEBI BEVERAGES,West Bengal,PET PREFORMS (26/22 MM 9.5 GM STAR),7020.0,kgs,1017900.0,1
MAA SHANTI DEBI BEVERAGES,West Bengal,PET PREFORMS (26/22 MM 10.2 GM STAR ),3000.0,kgs,457500.0,2
MAA SHANTI DEBI BEVERAGES,West Bengal,PET PREFORMS (26/22 MM 15.8GM STAR),1020.0,kgs,155550.0,1
MAA SUSHILA POLYPLAST,West Bengal,1881 CSD CAPS,15000000.0,pcs,6835000.0,27
MAA SUSHILA POLYPLAST (D),West Bengal,PET PREFORMS(28 MM 26 GM STAR),1290.0,kgs,187695.0,1
MAA SUSHILA POLYPLAST (D),West Bengal,1881 CSD CAPS,375000.0,pcs,180000.0,3
MAA TARA BOTTILE FACTORY,West Bengal,PET PREFORMS(28MM 12.5 GM Star),1800.0,kgs,203400.0,1
MAA TARA BOTTILE FACTORY,West Bengal,PET PREFORMS(28 MM 18.5 GM STAR),1800.0,kgs,203400.0,1
MAA TARA BOTTILE FACTORY,West Bengal,PET PREFORMS(28 MM 31 GM ) STAR,500.0,kgs,56500.0,1
MAA TARA BOTTILE FACTORY,West Bengal,PET PREFORM (48MM 73 GM) STAR,100.0,kgs,11600.0,1
MAA TARINI INDUSTRIES,Odisha,PET PREFORMS(28 MM 17.5 GM STAR),1020.0,kgs,110670.0,1
MAA TARINI INDUSTRIES,Odisha,PET PREFORMS(28 MM 31 GM ) STAR,1005.0,kgs,109045.0,2
MAA TARINI INDUSTRIES,Odisha,PET PREFORM (28MM 11.6 GM STAR),5.0,kgs,545.0,1
MAA TECHNO PLAST,Odisha,PET PREFORMS(28 MM 11.5 GM PCO CSD),5160.0,kgs,580500.0,1
MAA TECHNO PLAST,Odisha,PET PREFORMS(28 MM 11.5 GM PCO CSD GREEN),1850.0,kgs,215525.0,1
MAA TECHNO PLAST,Odisha,1881 CSD CAPS,125000.0,pcs,61250.0,2
MAA TECHNO PLAST (CR),Odisha,1881 CSD CAPS,10485000.0,pcs,3914375.0,3
MADAN MOHAN SADHU  CO.,Unknown,PET PREFORMS (26/22 MM 9.5 GM STAR),58512.0,kgs,6667815.0,26
MADAN MOHAN SADHU  CO.,Unknown,PET PREFORM (28MM 11.6 GM STAR),33360.0,kgs,3819582.0,18
MADAN MOHAN SADHU  CO.,Unknown,PET PREFORMS(28 MM 31 GM ) STAR,8900.0,kgs,1004567.5,11
MADAN MOHAN SADHU  CO.,Unknown,PET PREFORMS(28 MM 17.5 GM STAR),3960.0,kgs,455490.0,4
MADAN MOHAN SADHU  CO.,Unknown,PET PREFORMS (26/22 MM 15.8GM STAR),1320.0,kgs,161040.0,1
MADAN MOHAN SADHU  CO.,Unknown,PET PREFORMS (26/22 MM 6.5 GM STAR),1020.0,kgs,121890.0,2
MADAN MOHAN SADHU  CO.,Unknown,PET PREFORMS (28MM 9.4 GM STAR),900.0,kgs,99960.0,2
MADAN MOHAN SADHU  CO.,Unknown,PET PREFORMS (28MM 8.6 Gm Star ),420.0,kgs,46800.0,2
MADAN MOHAN SADHU  CO.,Unknown,22/26 MM WATER CAP,10000.0,pcs,2200.0,1
MADHAB SARDAR,West Bengal,PET PREFORMS (26/22 MM 10.2 GM STAR ),4980.0,kgs,643080.0,7
MADHAB SARDAR,West Bengal,PET PREFORMS (28MM 8.6 Gm Star ),720.0,kgs,92820.0,6
MADHAB SARDAR,West Bengal,PET PREFORMS(28 MM 26 GM STAR),630.0,kgs,88245.0,4
MADHAB SARDAR,West Bengal,PET PREFORMS(28MM 12.5 GM Star),570.0,kgs,72390.0,3
MADHAB SARDAR,West Bengal,PET PREFORMS(28 MM 17.5 GM STAR),480.0,kgs,61575.0,6
MADHAB SARDAR,West Bengal,PET PREFORMS(28 MM 31 GM ) STAR,475.0,kgs,61487.5,4
MADHAB SARDAR,West Bengal,PET PREFORMS (28MM 21GM STAR),300.0,kgs,41900.0,4
MADHAB SARDAR,West Bengal,PET PREFORM (28MM 11.6 GM STAR),240.0,kgs,35760.0,1
MADHAB SARDAR,West Bengal,PET PREFORMS (26/22 MM 15.8GM STAR),210.0,kgs,23460.0,2
MADHAB SARDAR,West Bengal,Pet Preforms (28mm 22 Gm Pco CSD),150.0,kgs,23250.0,1
MADHAB SARDAR,West Bengal,Pet Preforms (28 mm 22 Gm Pco Green),125.0,kgs,19875.0,1
MADHAB SARDAR,West Bengal,PET PREFORMS (26/22 MM 6.5 GM STAR),150.0,kgs,16800.0,1
MADHAB SARDAR,West Bengal,22/26 MM WATER CAP,11000.0,pcs,2090.0,1
MAFIDUL ISLAM LASKAR,West Bengal,PET PREFORMS(29 MM 50 GM GREEN),1950.0,kgs,247650.0,9
MAFIDUL ISLAM LASKAR,West Bengal,PET PREFORMS(29 MM 50 GM PINK),1860.0,kgs,236220.0,9
MAFIDUL ISLAM LASKAR,West Bengal,PET PREFORMS(29 MM 50 GM R BLUE),1860.0,kgs,236220.0,9
MAFIDUL ISLAM LASKAR,West Bengal,PET PREFORMS(29 MM 44 GM PINK),255.0,kgs,32385.0,2
MAFIDUL ISLAM LASKAR,West Bengal,PET PREFORMS(29 MM 44 GM R BLUE),255.0,kgs,32385.0,2
MAFIDUL ISLAM LASKAR,West Bengal,PET PREFORMS(29 MM 44 GM GREEN),255.0,kgs,32385.0,2
MAFIDUL ISLAM LASKAR,West Bengal,PET PREFORM(28 MM 24.5 GM PCO) PINK,150.0,kgs,18300.0,3
MAFIDUL ISLAM LASKAR,West Bengal,PET PREFORM(28MM 24.5 GM PCO)R.BLUE,150.0,kgs,18300.0,3
MAFIDUL ISLAM LASKAR,West Bengal,PET PREFORM(28 MM 24.5 GM PCO )GREEN,150.0,kgs,18300.0,3
MAFIDUL ISLAM LASKAR,West Bengal,PET PREFORMS (28 mm 21GM PCO PINK),50.0,kgs,6100.0,1
MAFIDUL ISLAM LASKAR,West Bengal,PET PREFORM(28MM 21GM PCO R BLUE),50.0,kgs,6100.0,1
MAFIDUL ISLAM LASKAR,West Bengal,PET PREFORM (28 mm 21 GM PCO GREEN),50.0,kgs,6100.0,1
MAGPET POLYMERS PRIVATE LIMITED,West Bengal,PET Resin ( R Pet),16600.0,kgs,1909000.0,2
MAHANANDA FOOD PRIVATE LIMITED,West Bengal,Pet Preforms (28mm 10.5 Gm Pco CSD Green),19600.0,kgs,2322170.0,5
MAHANANDA FOOD PRIVATE LIMITED,West Bengal,Pet Preform(28 mm 10.5 Gm Pco CSD),11940.0,kgs,1348128.0,5
MAHANANDA FOOD PRIVATE LIMITED,West Bengal,Pet Preforms (28mm 22 Gm Pco CSD),1020.0,kgs,115464.0,1
MAHAPRABHU  ENTERPRISES,West Bengal,PET PREFORMS (28MM 8.6 Gm Star ),810.0,kgs,90870.0,3
MAITRA ENTERPRISE,West Bengal,PET PREFORM (28MM 11.6 GM STAR),17700.0,kgs,1995430.5,63
MAITRA ENTERPRISE,West Bengal,PET PREFORMS(28 MM 11.5 GM PCO CSD),4020.0,kgs,592245.0,15
MAITRA ENTERPRISE,West Bengal,PET PREFORMS(25MM 10.5 GM ROPP),4290.0,kgs,481743.0,30
MAITRA ENTERPRISE,West Bengal,PET PREFORMS (26/22 MM 10.2 GM STAR ),2430.0,kgs,322950.0,17
MAITRA ENTERPRISE,West Bengal,Pet Preforms (28mm 10.5 Gm Pco CSD Green),2675.0,kgs,315037.5,13
MAITRA ENTERPRISE,West Bengal,Pet Preform(28 mm 10.5 Gm Pco CSD),2400.0,kgs,281940.0,14
MAITRA ENTERPRISE,West Bengal,PET PREFORMS(28 MM 31 GM ) STAR,2450.0,kgs,270383.75,21
MAITRA ENTERPRISE,West Bengal,PET PREFORMS(28 MM 33 GM STAR),2000.0,kgs,215975.0,12
MAITRA ENTERPRISE,West Bengal,PET PREFORMS(28 MM 11.5 GM PCO CSD GREEN),1225.0,kgs,167450.0,6
MAITRA ENTERPRISE,West Bengal,PET PREFORMS(28 MM 17.5 GM STAR),1140.0,kgs,127392.0,12
MAITRA ENTERPRISE,West Bengal,PET PREFORMS (28MM 8.6 Gm Star ),1020.0,kgs,120051.0,12
MAITRA ENTERPRISE,West Bengal,PET PREFORMS(25 MM 16 GM ROPP),720.0,kgs,81900.0,8
MAITRA ENTERPRISE,West Bengal,PET PREFORMS(28MM 12.5 GM Star),420.0,kgs,50064.0,1
MAITRA ENTERPRISE,West Bengal,PET PREFORMS(28 MM 18.5 GM STAR),450.0,kgs,49098.0,5
MAITRA ENTERPRISE,West Bengal,22/26 MM WATER CAP,99000.0,pcs,25960.0,9
MAITRA ENTERPRISE,West Bengal,PET PREFORMS (28MM 9.4 GM STAR),120.0,kgs,14520.0,1
MAITRA ENTERPRISE,West Bengal,PET PREFORMS (26/22 MM 15.8GM STAR),90.0,kgs,12960.0,1
MAMTAJ BEGUM MONDAL,West Bengal,PET PREFORMS(28MM 12.5 GM Star),750.0,kgs,80250.0,1
MAMTAJ BEGUM MONDAL,West Bengal,PET PREFORMS(28 MM 18.5 GM STAR),240.0,kgs,25680.0,1
MANAS DALUI,West Bengal,PET PREFORMS(29 MM 40 GM T BLUE),1.5,kgs,191.18,1
MANAS DALUI,West Bengal,PET PREFORMS(29 MM 44 GM ORANGE),1.5,kgs,191.18,1
MANAS DALUI,West Bengal,PET PREFORMS(29 MM 50 GM GREEN),1.5,kgs,191.18,1
MANGALVANI COMMODITIES PRIVATE LIMITED,West Bengal,PET PREFORMS(28MM 12.5 GM Star),6870.0,kgs,768855.0,21
MANGALVANI COMMODITIES PRIVATE LIMITED,West Bengal,PET PREFORMS(28 MM 13.2 GM STAR),6060.0,kgs,675045.0,20
MANGALVANI COMMODITIES PRIVATE LIMITED,West Bengal,PET PREFORMS(28 MM 31 GM ) STAR,1825.0,kgs,204293.75,10
MANGALVANI COMMODITIES PRIVATE LIMITED,West Bengal,PET PREFORMS(28 MM 18.5 GM STAR),1200.0,kgs,134242.5,5
MANGALVANI COMMODITIES PRIVATE LIMITED,West Bengal,PET PREFORMS (28MM 21GM STAR),1025.0,kgs,114506.25,5
MANGALVANI COMMODITIES PRIVATE LIMITED,West Bengal,PET PREFORMS(28 MM 19 GM STAR),810.0,kgs,90900.0,3
MANGALVANI COMMODITIES PRIVATE LIMITED,West Bengal,PET PREFORMS (28MM 8.6 Gm Star ),420.0,kgs,46672.5,2
MANGALVANI COMMODITIES PRIVATE LIMITED,West Bengal,PET PREFORM (28MM 11.6 GM STAR),30.0,kgs,3375.0,1
MANIK JAYSOWAL  WATER COMPANY,West Bengal,PET PREFORMS(28MM 12.5 GM Star),3750.0,kgs,447000.0,8
MANIK JAYSOWAL  WATER COMPANY,West Bengal,PET PREFORMS(28 MM 17.5 GM STAR),3150.0,kgs,376800.0,6
MANIK JAYSOWAL  WATER COMPANY,West Bengal,PET PREFORMS(28 MM 31 GM ) STAR,500.0,kgs,58875.0,4
MANIKLAL INDUSTRIES,Tripura,PET PREFORMS(28MM 12.5 GM Star),60.0,kgs,7200.0,1
MANIKLAL INDUSTRIES,Tripura,PET PREFORMS(28 MM 18.5 GM STAR),60.0,kgs,7200.0,1
MANIKLAL INDUSTRIES,Tripura,PET PREFORMS (28MM 9.4 GM STAR),60.0,kgs,7200.0,1
MANNA AQUA INDUSTRY,West Bengal,1881 CSD CAPS,75000.0,pcs,30750.0,1
MASKARA IMPEX LLP,West Bengal,PET RESIN,237600.0,kgs,21300400.0,11
MAXPET POLYFIL PVT LTD,West Bengal,PET PREFORMS(25MM 10.5 GM ROPP),1020.0,kgs,114240.0,1
MAYURI TRADERS,West Bengal,PET PREFORMS (26/22 MM 10.2 GM STAR ),2010.0,kgs,236970.0,4
MAYURI TRADERS,West Bengal,PET PREFORMS(28MM 12.5 GM Star),690.0,kgs,79350.0,1
MAYURI TRADERS,West Bengal,PET PREFORMS(28 MM 18.5 GM STAR),660.0,kgs,77940.0,4
MAYURI TRADERS,West Bengal,22/26 MM WATER CAP,330000.0,pcs,66000.0,6
MAYURI TRADERS,West Bengal,PET PREFORMS (26/22 MM 9.5 GM STAR),420.0,kgs,49200.0,2
MAYURI TRADERS,West Bengal,PET PREFORMS(28 MM 31 GM ) STAR,250.0,kgs,29250.0,3
MD AYAN ENTERPRISE,West Bengal,PET PREFORMS(28 MM 11.5 GM PCO CSD GREEN),4825.0,kgs,633812.5,5
MD AYAN ENTERPRISE,West Bengal,PET PREFORMS(28 MM 11.5 GM PCO CSD),1710.0,kgs,226785.0,6
MD AYAN ENTERPRISE,West Bengal,Pet Preform(28 mm 10.5 Gm Pco CSD),300.0,kgs,37905.0,2
MD AZIZUR RAHAMAN KHAN,West Bengal,PET PREFORMS (28 mm 21GM PCO PINK),400.0,kgs,52400.0,2
MD AZIZUR RAHAMAN KHAN,West Bengal,PET PREFORMS(29 MM 40 GM PINK),336.0,kgs,45108.0,2
MD AZIZUR RAHAMAN KHAN,West Bengal,PET PREFORMS(29 MM 40 GM T BLUE),336.0,kgs,44940.0,2
MD AZIZUR RAHAMAN KHAN,West Bengal,PET  PREFORMS(29 MM 40 GM VIOLET),336.0,kgs,44940.0,2
MD AZIZUR RAHAMAN KHAN,West Bengal,PET PREFORM(28MM 21GM PCO ORANGE),225.0,kgs,29475.0,1
MD AZIZUR RAHAMAN KHAN,West Bengal,PET PREFORM(28MM 21GM PCO R BLUE),225.0,kgs,29475.0,1
MD AZIZUR RAHAMAN KHAN,West Bengal,PET PREFORMS(29 MM 50 GM PINK),180.0,kgs,24390.0,1
MD AZIZUR RAHAMAN KHAN,West Bengal,PET PREFORMS(29 MM 50 GM T BLUE),180.0,kgs,24390.0,1
